applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,description_snippet
no,,,45,Senior Business Analyst - FP&A,ADM,"Bangalore, Karnataka",https://www.adzuna.in/details/5792028914?utm_medium=api&utm_source=195aa6d0,28,40,22,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst location"", ""gain"": 2}, {""need"": ""bangalore"", ""gain"": 2}]",,"{""skill_match"": 0.1158, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-08T10:30:14Z,,,,[],[],[],[],[],[],,,,"financial, senior, analyst, corporate, location, bangalore, position, commercial, respective, director, service, functions","FP&A Senior Business Analyst Location: Bangalore Position Summary: The Senior FP&A Business Analyst partners with the Commercial, Operations, the respective Finance Director and Corporate service functions to establish and execute on short, medium and long term strategic financial plans of the company and its alignment with the global corporate strategy. This includes the annual strategic business plan, financial planning cycle, monthly financial forecasting, and tracking of key initiatives, an…"
no,,,45,Manager - Incubation & Partnerships,Digantara,"Bangalore, Karnataka",https://www.adzuna.in/details/5769694006?utm_medium=api&utm_source=195aa6d0,22,35,22,weak,0.08,0/0,,"[{""need"": ""incubation partnerships digantara"", ""gain"": 1}, {""need"": ""leading space surveillance"", ""gain"": 1}, {""need"": ""intelligence"", ""gain"": 1}, {""need"": ""focused"", ""gain"": 1}, {""need"": ""orbital safety"", ""gain"": 1}]",,"{""skill_match"": 0.1094, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-20T03:04:20Z,,,,[],[],[],[],[],[],,,,"digantara, intelligence, space, surveillance, focused, orbital, safety, sustainability, expertise, space-based, detection, tracking","Digantara is a leading Space Surveillance and Intelligence company focused on ensuring orbital safety and sustainability. With expertise in space-based detection, tracking, identification, and monitoring, Digantara provides comprehensive domain awareness across all regimes, enabling end-users to gain actionable intelligence on a single platform. At the core of its infrastructure lies a sophisticated integration of hardware and software capabilities aligned with the key principles of situational…"
no,,,45,Program Manager,Cognizant,"Bangalore, Karnataka",https://www.adzuna.in/details/5774396742?utm_medium=api&utm_source=195aa6d0,24,30,22,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""title"", ""gain"": 2}, {""need"": ""summary"", ""gain"": 2}, {""need"": ""offshore developer"", ""gain"": 2}, {""need"": ""programming"", ""gain"": 2}]",,"{""skill_match"": 0.1175, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-24T10:27:59Z,,,,[],[],[],[],[],[],,,,"kernel, networking, title, program, offshore, developer, programming, space, wifi, wireless, hotspot, single",1. Job Title : Program Manager 2. Job Summary : Offshore Developer 5 years of Programming experience for both user and kernel space in C and C++ 5 years of working experience in WiFi Wireless networking AP Hotspot Single SSID Band and Channel 5 years of Linux kernel development experience Strong knowledge & working experience in networking Multicast DHCP MAP-T IPv4 IPv6 Strong initiative to find ways to improve solutions systems and processes Experience with source control management systems an…
no,,,45,Growth Manager,MSMEx,"Mumbai, Maharashtra",https://www.adzuna.in/details/2433361433?utm_medium=api&utm_source=195aa6d0,19,32,41,borderline,0.38,0/6,"handled institutional sales, dealt, governement agencies, zeal, passion, startup cand","[{""need"": ""handled institutional sales"", ""gain"": 3}, {""need"": ""dealt"", ""gain"": 3}, {""need"": ""governement agencies"", ""gain"": 3}, {""need"": ""zeal"", ""gain"": 3}, {""need"": ""passion"", ""gain"": 3}]",,"{""skill_match"": 0.0741, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,400000,600000,2021-09-05T02:42:02Z,,,,[],[],[],[],[],[],,,,"agencies, responsible, institutional, associations, government, sales, acquiring, generating, tie-ups, trade, seting, meetings","Responsible for institutional sales or institutional tie ups. Responsible for acquiring or generating business through tie-ups with trade associations, government agencies. Responsible for seting up meetings with government agencies and other related associations Building alliances with government agencies and associations through cold call. Candidate should have handled institutional sales and has dealt with governement agencies. Candidate should have zeal and passion to work in a startup Cand…"
no,,,45,PLG Growth Manager,Hevo Data,"Bangalore, Karnataka",https://www.adzuna.in/details/5776698611?utm_medium=api&utm_source=195aa6d0,24,29,22,weak,0.08,0/0,,"[{""need"": ""plg growth manager"", ""gain"": 2}, {""need"": ""hevo hevo"", ""gain"": 2}, {""need"": ""simple"", ""gain"": 2}, {""need"": ""no-code data"", ""gain"": 2}, {""need"": ""data pipeline"", ""gain"": 2}]",,"{""skill_match"": 0.08, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-26T02:26:12Z,,,,[],[],[],[],[],[],,,,"hevo, companies, simple, no-code, pipeline, helps, unify, prepare, enables, data-driven, doordash, shopify","About Hevo Hevo is a simple, no-code data pipeline platform that helps companies unify and prepare their data for analytics and AI. Hevo enables 2,500 data-driven companies, including DoorDash, Shopify, Postman, and Groww, to get their data AI-ready by automating complex integration and transformation tasks across hundreds of sources. By removing engineering bottlenecks, Hevo allows teams to focus on what actually matters: generating insights, building intelligent products, and making faster de…"
no,,,45,Growth Manager- Influencer Marketing,Qrata,"Mumbai, Maharashtra",https://www.adzuna.in/details/4514375843?utm_medium=api&utm_source=195aa6d0,30,46,25,weak,0.14,0/0,,"[{""need"": ""manager influencer"", ""gain"": 2}, {""need"": ""influencer marketing"", ""gain"": 2}, {""need"": ""marketing location"", ""gain"": 2}, {""need"": ""mumbai"", ""gain"": 2}, {""need"": ""qrata growth"", ""gain"": 2}]",,"{""skill_match"": 0.087, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2024-01-07T15:07:35Z,,,,[],[],[],[],[],[],,,,"hiring, defined, location, qrata, influencer, talent, highly, career, opportunities, startups, globally, address","Location : Mumbai About Qrata Growth Manager- Influencer Marketing We match top talent with highly competitive career opportunities with leading startups in India and globally and address hiring challenges, recruitment brand marketing, with innovative and collaborative strategic consulting. About the company we're hiring for Foxtale started with a singular belief - what is beautiful cannot and should not be defined in marketing meetings. It's defined by the regular people like us, our sisters, …"
no,,,44,Product Manager,Unnati,"Bangalore, Karnataka",https://www.adzuna.in/details/3044590314?utm_medium=api&utm_source=195aa6d0,25,24,20,weak,0.08,0/0,,"[{""need"": ""client"", ""gain"": 1}, {""need"": ""pet-care focused"", ""gain"": 1}, {""need"": ""focused digital"", ""gain"": 1}, {""need"": ""digital aggregator"", ""gain"": 1}, {""need"": ""various categories"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1200000,1500000,2022-04-12T05:27:45Z,,,,[],[],[],[],[],[],,,,"client, pet-care, focused, aggregator, various, categories, food, accessories, toys, essentials, focus, segment","Our client is a pet-care focused digital aggregator across various categories such as food, accessories, toys and grooming essentials. Their focus segment is the rapidly increasing community of pet parents. They offer expert-led online pet care consultation, training and healthcare services and products for dogs and cats, covering the lifecycle of a pet acting as a one stop shop. It is headquartered in Bangalore and was co-founded by startup veterans of whom 2 are IIM-Lucknow alumni and one is …"
no,,,44,Senior Product Manager,LetsTransport,"Bangalore, Karnataka",https://www.adzuna.in/details/3900305206?utm_medium=api&utm_source=195aa6d0,22,20,20,weak,0.08,0/0,,"[{""need"": ""organization"", ""gain"": 1}, {""need"": ""letstransport"", ""gain"": 1}, {""need"": ""founded"", ""gain"": 1}, {""need"": ""iit-kharagpur alumni"", ""gain"": 1}, {""need"": ""series-b funded"", ""gain"": 1}]",,"{""skill_match"": 0.0775, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2023-02-04T04:04:14Z,,,,[],[],[],[],[],[],,,,"letstransport, organization, founded, iit-kharagpur, alumni, series-b, funded, last-mile, tech-logistics, solution, provider, intra-state","About Organization: LetsTransport was founded in 2015 by IIT-Kharagpur alumni. It is a series-B funded, last-mile tech-logistics solution provider for intra-state deliveries based in Bangalore. It offers reliable, affordable, and professional services, structured to serve enterprises. LetsTransport aggregates light commercial vehicles for urban logistics and has onboarded 55,000 truckers on its platform across 14 cities. LetsTransport works across industry sectors like organized retail, FMCG an…"
no,,,44,Senior Product Manager,Career One Stop,"Mumbai, Maharashtra",https://www.adzuna.in/details/4408713072?utm_medium=api&utm_source=195aa6d0,24,18,20,weak,0.08,0/0,,"[{""need"": ""cashflo salary"", ""gain"": 1}, {""need"": ""upto 60lpa"", ""gain"": 1}, {""need"": ""60lpa esops"", ""gain"": 1}, {""need"": ""esops exp"", ""gain"": 1}, {""need"": ""5-8y"", ""gain"": 1}]",,"{""skill_match"": 0.0792, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,3000000,4500000,2023-11-02T14:51:25Z,,,,[],[],[],[],[],[],,,,"cashflo, loves, customer, needs, salary, upto, esops, someone, ambitious, super, tenacious, persistent","Company Cashflo Salary: Upto 60LPA ESOPs Exp: 5-8Y We are looking for someone who loves a challenge, is ambitious, super tenacious, and persistent. S/he is a self-starter, thrives in a dynamic, small start-up environment, has a knack for understanding customer needs, and loves to get sht done If you check these boxes - we want to talk to you Responsibilities: Work closely with the Founder/CEO and to define and build the CashFlo platform Identify customer problems, and latent needs & devise a pr…"
no,,,44,Senior Business Analyst,Springer Nature,"Pune, Maharashtra",https://www.adzuna.in/land/ad/5797434727?se=-v2Ofa-K8RGRUZLah8DS3A&utm_medium=api&utm_source=195aa6d0&v=30E723ECE6907BE9349A37080F35B8F79E3A8890,25,40,20,weak,0.08,0/0,,"[{""need"": ""senior business analyst"", ""gain"": 1}, {""need"": ""springer nature"", ""gain"": 1}, {""need"": ""inclusive employer"", ""gain"": 1}, {""need"": ""member"", ""gain"": 1}, {""need"": ""mygwork"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-12T06:10:43Z,,,,[],[],[],[],[],[],,,,"springer, nature, senior, analyst, inclusive, employer, member, mygwork, largest, global, lgbtq, community","This job is with Springer Nature, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: Senior Business Analyst Location: Pune, India We are looking for a talented and passionate Senior Business Analyst to join our Researcher Communications team in SN Digital (SND), a technology division of Springer Nature. The team supports researchers in discovering relevant content, identifying op…"
no,,,44,Business Analyst,EY,"Bangalore, Karnataka",https://www.adzuna.in/details/5795748996?utm_medium=api&utm_source=195aa6d0,27,35,20,weak,0.08,0/0,,"[{""need"": ""business analyst"", ""gain"": 2}, {""need"": ""chance"", ""gain"": 2}, {""need"": ""career"", ""gain"": 2}, {""need"": ""unique"", ""gain"": 2}, {""need"": ""global scale"", ""gain"": 2}]",,"{""skill_match"": 0.0933, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-10T21:10:41Z,,,,[],[],[],[],[],[],,,,"build, unique, become, better, analyst, chance, career, global, scale, inclusive, culture, version","At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all. Business Analyst, Supervising Associate The opportunity We are seeking a skilled Business Analyst with expertise in SAP SuccessFactors and Data…"
no,,,44,Business Analyst,Bill Gosling Outsourcing,"Bangalore, Karnataka",https://www.adzuna.in/details/5686224076?utm_medium=api&utm_source=195aa6d0,17,8,20,weak,0.08,0/0,,"[{""need"": ""business analyst"", ""gain"": 1}, {""need"": ""passionate"", ""gain"": 1}, {""need"": ""lives better"", ""gain"": 1}, {""need"": ""bill gosling outsourcing"", ""gain"": 1}, {""need"": ""believe"", ""gain"": 1}]",,"{""skill_match"": 0.0817, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-04-02T02:08:54Z,,,,[],[],[],[],[],[],,,,"making, lives, better, bill, gosling, outsourcing, solutions, passionate, believe, success, starts, amazing","Join a Team That’s Passionate About Making Lives Better! At Bill Gosling Outsourcing, we believe that success starts with an amazing team. We are a global leader in outsourcing solutions, we focus on making lives better, one connection at a time. We provide tailored solutions to businesses around the globe, specializing in customer care, sales, and financial services. We’re looking for enthusiastic, driven individuals to join our dynamic work environment where fun meets results ! Bill Gosling I…"
no,,,44,Senior Business Analyst,Qualitykiosk Technologies Private Limited,"Navi Mumbai, Maharashtra",https://www.adzuna.in/details/5796403115?utm_medium=api&utm_source=195aa6d0,32,41,39,borderline,0.38,1/6,"exposure end, end test management, test case creation, defect management, status reporting","[{""need"": ""exposure end"", ""gain"": 3}, {""need"": ""end test management"", ""gain"": 3}, {""need"": ""test case creation"", ""gain"": 3}, {""need"": ""defect management"", ""gain"": 3}, {""need"": ""status reporting"", ""gain"": 3}]",,"{""skill_match"": 0.0978, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-11T07:17:09Z,,,,[],[],[],[],[],[],,,,"good, test, banking, exposure, different, especially, wholesale, understanding, requirement, defect, reporting, communication","1. Experience in banking domain especially in Wholesale Banking. 2. Good exposure end to end test management including Understanding requirement, Test case creation, Test execution, Defect management, Status reporting etc. 3. Good communication skills 4. Good exposure to different testing methodologies. 5.Ability to coordinate with respective stakeholders (Business, IT and Vendor) 6. Very good in Analytical, Logical thinking on different perspectives 7. Self-driven to take Accountability and ow…"
no,,,44,Senior - Business Analyst,BSR & Co,"Mumbai, Maharashtra",https://www.adzuna.in/details/5738016346?utm_medium=api&utm_source=195aa6d0,22,22,20,weak,0.08,0/0,,"[{""need"": ""senior"", ""gain"": 1}, {""need"": ""business analyst description"", ""gain"": 1}, {""need"": ""kpmg"", ""gain"": 1}, {""need"": ""india kpmg entities"", ""gain"": 1}, {""need"": ""professional services firm"", ""gain"": 1}]",,"{""skill_match"": 0.0758, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-05-23T02:17:23Z,,,,[],[],[],[],[],[],,,,"kpmg, firms, jaipur, description, entities, services, firm, these, indian, member, affiliated, international","Description About KPMG in India KPMG entities in India are professional services firm(s). These Indian member firms are affiliated with KPMG International Limited. KPMG was established in India in August 1993. Our professionals leverage the global network of firms, and are conversant with local laws, regulations, markets and competition. KPMG has offices across India in Ahmedabad, Bengaluru, Chandigarh, Chennai, Gurugram, Jaipur, Hyderabad, Jaipur, Kochi, Kolkata, Mumbai, Noida, Pune, Vadodara …"
no,,,44,Senior - Business Analyst,BSR & Co,"Bangalore, Karnataka",https://www.adzuna.in/details/5769709718?utm_medium=api&utm_source=195aa6d0,22,22,20,weak,0.08,0/0,,"[{""need"": ""senior"", ""gain"": 1}, {""need"": ""business analyst description"", ""gain"": 1}, {""need"": ""kpmg"", ""gain"": 1}, {""need"": ""india kpmg entities"", ""gain"": 1}, {""need"": ""professional services firm"", ""gain"": 1}]",,"{""skill_match"": 0.0758, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-20T03:06:57Z,,,,[],[],[],[],[],[],,,,"kpmg, firms, jaipur, description, entities, services, firm, these, indian, member, affiliated, international","Description About KPMG in India KPMG entities in India are professional services firm(s). These Indian member firms are affiliated with KPMG International Limited. KPMG was established in India in August 1993. Our professionals leverage the global network of firms, and are conversant with local laws, regulations, markets and competition. KPMG has offices across India in Ahmedabad, Bengaluru, Chandigarh, Chennai, Gurugram, Jaipur, Hyderabad, Jaipur, Kochi, Kolkata, Mumbai, Noida, Pune, Vadodara …"
no,,,44,Partnerships Manager,Rajasthan Royals,"Mumbai, Maharashtra",https://www.adzuna.in/details/5807492966?utm_medium=api&utm_source=195aa6d0,27,31,20,weak,0.08,0/0,,"[{""need"": ""manager rajasthan"", ""gain"": 2}, {""need"": ""rajasthan royals"", ""gain"": 2}, {""need"": ""royals partnerships"", ""gain"": 2}, {""need"": ""manager mumbai"", ""gain"": 2}, {""need"": ""mumbai partnerships"", ""gain"": 2}]",,"{""skill_match"": 0.098, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-20T03:20:32Z,,,,[],[],[],[],[],[],,,,"commercial, rajasthan, royals, sponsorships, players, sharp, well-networked, manage, interests, closely, align, player-level","RAJASTHAN ROYALS Partnerships Manager Mumbai | Partnerships & Sponsorships ABOUT THE ROLE Rajasthan Royals is looking for a sharp, well-networked Partnerships Manager to manage the commercial interests of our players. You'll work closely with the RR Partnerships & Sponsorships team to align player-level deals with the franchise's broader commercial direction. As we grow, so will your portfolio — more players, more mandates, more action. WHAT YOU'LL DO Own the end-to-end commercial representatio…"
no,,,44,Partnerships Manager - NGO,Merito,"Pune, Maharashtra",https://www.adzuna.in/details/4386562934?utm_medium=api&utm_source=195aa6d0,19,17,20,weak,0.08,0/0,,"[{""need"": ""ngo"", ""gain"": 1}, {""need"": ""description"", ""gain"": 1}, {""need"": ""client"", ""gain"": 1}, {""need"": ""sustainable livelihood program"", ""gain"": 1}, {""need"": ""urban disadvantaged youth"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,700000,800000,2023-10-22T13:48:13Z,,,,[],[],[],[],[],[],,,,"youth, program, skilling, description, client, sustainable, livelihood, urban, disadvantaged, fostering, agency, workplace","Job Description :- Our Client is a sustainable livelihood program for urban disadvantaged youth. By fostering agency, workplace competencies and skills in youth, they unleash social and economic transformation in the communities that the youth come from. Expectations / Deliverables :- ● Build enduring relationships with skilling organizations for co-creation of curriculum for the program ● GOYN brand-building and formalizing partnerships with skilling partners ● Engage with employers in the Log…"
no,,,44,Manager Partnerships,Smartworks,"Bangalore, Karnataka",https://www.adzuna.in/details/5329697970?utm_medium=api&utm_source=195aa6d0,29,48,20,weak,0.08,0/0,,"[{""need"": ""manager partnerships key"", ""gain"": 2}, {""need"": ""systematic"", ""gain"": 2}, {""need"": ""process-driven approach"", ""gain"": 2}, {""need"": ""partner outreach"", ""gain"": 2}, {""need"": ""relationship management"", ""gain"": 2}]",,"{""skill_match"": 0.087, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2025-07-31T17:03:32Z,,,,[],[],[],[],[],[],,,,"identify, roles, systematic, process-driven, approach, outreach, relationship, source, opportunities, inbound, follow-up, outbound","Key Roles & Responsibilities: · Create a systematic, process-driven approach to partner outreach and relationship management · Identify and source partnership opportunities through inbound lead follow-up and outbound cold calls, emails, networking portals, and client visits · Research partners, identify key players and generate interest · Collaborate with senior management and other marketing teammates to align our internal goals with new and existing partner relationships · Negotiate and final…"
no,,,44,Senior Manager - Partnerships & Alliances,Borderless,"M A Marg, Mumbai",https://www.adzuna.in/details/5817846811?utm_medium=api&utm_source=195aa6d0,23,31,20,weak,0.08,0/0,,"[{""need"": ""senior manager"", ""gain"": 1}, {""need"": ""partnerships alliances"", ""gain"": 1}, {""need"": ""borderless"", ""gain"": 1}, {""need"": ""global investing platform"", ""gain"": 1}, {""need"": ""enables retail investors"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-28T06:49:23Z,,,,[],[],[],[],[],[],,,,"borderless, investors, invest, ventures, global, investing, enables, retail, middle, east, southeast, asia","About Borderless: Borderless is a global investing platform that enables retail investors across India, the Middle East, and Southeast Asia to invest in mature markets like the US seamlessly. Our data driven platform helps investors discover opportunities, track portfolios, and invest globally with ease. Backed by July Ventures, Arora Ventures, Cadenza, and HDFC, Borderless is building the future of cross-border wealth creation. Role Overview: As a Senior Manager (Partnerships & Alliances), you…"
no,,,44,Manager Corporate partnership,Adwork solutions,"Mumbai, Maharashtra",https://www.adzuna.in/details/5587413146?utm_medium=api&utm_source=195aa6d0,25,35,23,weak,0.14,0/0,,"[{""need"": ""manager corporate"", ""gain"": 1}, {""need"": ""corporate partnership"", ""gain"": 1}, {""need"": ""build financialsustainability"", ""gain"": 1}, {""need"": ""sourcing work-streams"", ""gain"": 1}, {""need"": ""corporate"", ""gain"": 1}]",,"{""skill_match"": 0.0758, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1100000,1200000,2026-01-16T10:35:42Z,,,,[],[],[],[],[],[],,,,"work-streams, build, financialsustainability, sourcing, corporate, foundation, multi, laterals, alumni, government, good, subject","Build financialsustainability a. Building and sourcing work-streams such as corporate, foundation, multi- laterals, Alumni, government etc. Good to be Subject matter Expert in work-streams such as multi-laterals / foundations. b. Design and execute deep engagement strategy with key relationships to ensure renewals, upgrades and meaningful partnerships c. Partner with the Director in leveraging the rich ecosystem towards building a pipeline of funders. d. Manage systems and processes that suppor…"
no,,,44,Sr Manager-Strategi Alliances & Partnerships,MM Staffing & Career Consultants,"Bangalore, Karnataka",https://www.adzuna.in/details/5727270444?utm_medium=api&utm_source=195aa6d0,28,44,20,weak,0.08,0/0,,"[{""need"": ""manager-strategi alliances partnerships"", ""gain"": 1}, {""need"": ""description"", ""gain"": 1}, {""need"": ""objective"", ""gain"": 1}, {""need"": ""shape strategy"", ""gain"": 1}, {""need"": ""product penetration endorsement"", ""gain"": 1}]",,"{""skill_match"": 0.0758, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-05-13T02:16:40Z,,,,[],[],[],[],[],[],,,,"penetration, description, objective, shape, endorsement, corporate, hospitals, premier, domestic, global, healthcare, institutions","Job Description: OBJECTIVE / ROLE: Shape strategy for product penetration & endorsement by Corporate Hospitals, Premier Domestic and Global Healthcare institutions & Insurance providers. Develop innovative business models to drive stakeholder alignment for product penetration. Create an ecosystem of reliable partners for maintaining & enhancing product features. Lead & own strong relationships with account’s critical stakeholders, including C-Suite & Sr Mgmt. Position Lupin Digital Health as a …"
no,,,44,Senior Key Account Manager - DGM - Bank Alliances - Mumbai,Paytm Payments Services,"Mumbai, Maharashtra",https://www.adzuna.in/details/5775328317?utm_medium=api&utm_source=195aa6d0,23,27,20,weak,0.08,0/0,,"[{""need"": ""senior key"", ""gain"": 1}, {""need"": ""key account"", ""gain"": 1}, {""need"": ""account manager"", ""gain"": 1}, {""need"": ""dgm"", ""gain"": 1}, {""need"": ""bank alliances"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-25T02:31:01Z,,,,[],[],[],[],[],[],,,,"paytm, payments, mobile, title, senior, account, dgm/gm, affordability/emi, financial, services, distribution, pioneer","Job Title: Senior Key Account Manager – DGM/GM - Affordability/EMI About Us Paytm is India’s leading mobile payments and financial services distribution company. As the pioneer of the mobile QR payments revolution in India, Paytm builds cutting-edge technologies that empower small businesses with seamless payments and commerce solutions. Our mission is to bring half a billion Indians into the mainstream economy through the power of technology. About the Team Affordability at Paytm is an omni-ch…"
no,,,44,Talent Pool - IS - Project manager / Program Manager / Project/Program Lead / Senior Project Manager,ABB,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5785772975?se=DBTfjK-K8RGbLL45Ug83Nw&utm_medium=api&utm_source=195aa6d0&v=B15714A1339611ECBFC9532668A34FC40073A537,24,27,23,weak,0.14,0/0,,"[{""need"": ""talent pool"", ""gain"": 1}, {""need"": ""program manager"", ""gain"": 1}, {""need"": ""project/program lead"", ""gain"": 1}, {""need"": ""senior project manager"", ""gain"": 1}, {""need"": ""abb"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-03T00:54:31Z,,,,[],[],[],[],[],[],,,,"global, world, inclusive, employer, member, mygwork, largest, lgbtq, community, please, contact, recruiter","This job is with ABB, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At ABB, we help industries outrun - leaner and cleaner. Here, progress is an expectation - for you, your team, and the world. As a global market leader, we’ll give you what you need to make it happen. It won’t always be easy, growing takes grit. But at ABB, you’ll never run alone. Run what runs the world. This Position …"
no,,,44,Program Manager,Unnati,"Pune, Maharashtra",https://www.adzuna.in/details/3104612684?utm_medium=api&utm_source=195aa6d0,19,20,20,weak,0.08,0/0,,"[{""need"": ""program manager headquartered"", ""gain"": 1}, {""need"": ""redwood city"", ""gain"": 1}, {""need"": ""client"", ""gain"": 1}, {""need"": ""communication"", ""gain"": 1}, {""need"": ""assessment saas startup"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1200000,1500000,2022-05-05T05:56:15Z,,,,[],[],[],[],[],[],,,,"headquartered, redwood, city, client, communication, assessment, saas, startup, enables, movement, health, athletic","Headquartered in Redwood city, CA, our client is a communication and assessment SaaS startup that enables the movement health professional (athletic trainer, physical therapist, recovery specialist) to seamlessly capture and assess patient care data through cutting edge technologies such as machine learning and AI. It improves outcomes for healthcare organisations by identifying early signs of clinical deterioration in chronically-ill patients thereby decreasing hospital admissions and reducing…"
no,,,44,Program Manager,AArete,"Pune, Maharashtra",https://www.adzuna.in/details/5780539313?utm_medium=api&utm_source=195aa6d0,26,38,20,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 1}, {""need"": ""manager description"", ""gain"": 1}, {""need"": ""description program"", ""gain"": 1}, {""need"": ""manager aarete"", ""gain"": 1}, {""need"": ""one-of-a-kind"", ""gain"": 1}]",,"{""skill_match"": 0.0833, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-29T02:49:38Z,,,,[],[],[],[],[],[],,,,"comes, firm, excellence, description, program, aarete, one-of-a-kind, culture, global, innovative, offices, name","Description Program Manager AArete is one-of-a-kind when it comes to consulting firm culture. We’re a global, innovative management and technology consulting firm with offices in the U.S. and India. Our name comes from the Greek word for excellence: “ Areté .” And excellence is exactly what we strive for. We’re celebrating our fourth year as one of Forbes’ World’s Best Management Consulting Firms – and our success starts with our people. From robust career development planning to competitive li…"
